Gene A	Gene B	Score	Category
P28707	P36053		SL
P28707	P05986		SL
P28707	P25296		SL
P28707	P36041		SL
P28707	P36116		SL
P28707	P36123		SL
P28707	P36024		SL
P28707	P36161		SL
P28707	P41800		SL
P28707	Q07978		SL
P28707	Q12127		SL
P28707	Q06324		SL
P28707	P80667		SL
P28707	Q06551		SL
P28707	Q06200		SL
P28707	P11972		SL
P28707	P53427		SL
P28707	P26570		SL
P28707	P49435		SL
P28707	P34760		SL
P28707	Q03433		SL
P28707	Q04705		SL
P28707	Q04651		SL
P28707	Q04199		SL
P28707	Q04734		SL
P28707	P32832		SL
P28707	Q03162		SL
P28707	Q05029		SL
P28707	Q04792		SL
P28707	P53973		SL
P28707	P28834		SL
P28707	P04840		SL
P28707	P53946		SL
P28707	P40312		SL
P28707	P53920		SL
P28707	P53911		SL
P28707	P53904		SL
P28707	P53900		SL
P28707	P12753		SL
P28707	P53829		SL
P28707	P41821		SL
P28707	P48565		SL
P28707	P48563		SL
P28707	P53389		SL
P28707	P20052		SL
P28707	Q08058		SL
P28707	Q12692		SL
P28707	Q08280		SL
P28707	P15705		SL
P28707	Q08484		SL
P28707	P26786		SL
P28707	P28241		SL
P28707	P48606		SL
P28707	Q08826		SL
P28707	Q02831		SL
P28707	Q99299		SL
P28707	O14464		SL
P28707	Q00776		SL
P28707	Q12527		SL
P28707	Q01454		SL
P28707	P17119		SL
P36070	Q01080		SL
P36070	P46669		SL
P12688	P18961		SL
P12688	P18961		SL
P12688	P18961		SL
P33401	P37012		SL
P36006	Q04439		SL
P36006	Q04439		SL
P36006	Q04439		SL
P36000	P21576		SL
P36000	Q12500		SL
Q03957	P07273		SL
Q03957	P38697		SL
Q03957	Q05949		SL
Q03957	Q06706		SL
Q03957	P27692		SL
Q03957	P54000		SL
Q03957	Q02908		SL
P33421	P28272		SL
P00950	Q12008		SL
P00950	Q12326		SL
P35997	P38711		SL
P36053	P32914		SL
P36053	P20433		SL
P36053	Q06697		SL
P36053	P27692		SL
P36053	P38439		SL
P05986	P06244		SL
P36049	P40007		SL
P36049	P38805		SL
P36049	Q08235		SL
P36049	Q08235		SL
P36048	Q07478		SL
P36048	P23394		SL
P36048	P24384		SL
P36048	P32639		SL
P36048	P43589		SL
P36048	P32523		SL
P36048	P49960		SL
P36048	P20095		SL
P36048	Q12420		SL
P36048	Q99177		SL
P05740	P46990		SL
P32895	P38689		SL
P32895	Q12265		SL
P08432	P25621		SL
P34232	P39715		SL
P34232	P46674		SL
P34232	P53251		SL
P34232	P40517		SL
P34232	P46673		SL
P34232	Q02724		SL
P32464	P53894		SL
P25296	P31382		SL
P25296	P39524		SL
P25296	P16140		SL
P25296	P29366		SL
P25296	Q03465		SL
P25296	Q99385		SL
P25296	P16664		SL
P25296	P25515		SL
P25296	P85052		SL
P25296	P40056		SL
P25296	P38929		SL
P25296	P39111		SL
P25296	P53223		SL
P25296	P41806		SL
P25296	P05374		SL
P25296	P32566		SL
P25296	P23968		SL
P25296	Q00772		SL
P25296	P48836		SL
P25296	P38784		SL
P25296	P46985		SL
P25296	P05375		SL
P25296	P36095		SL
P25296	P31412		SL
P25296	P32341		SL
P25296	P32368		SL
P25296	P21576		SL
P25296	Q12150		SL
P25296	Q99260		SL
P25296	P38631		SL
P25296	P38631		SL
P25296	P38631		SL
P25296	P32366		SL
P25296	P23642		SL
P25296	P22146		SL
P25296	P13134		SL
P25296	P17260		SL
P25296	P22203		SL
P25296	Q12051		SL
P25296	P32842		SL
P32463	P17505		SL
P32463	P32332		SL
P32463	P32340		SL
P36047	P38827		SL
P36015	P22214		SL
P36041	P32500		SL
P33418	P38264		SL
P33418	P46672		SL
P33418	P14907		SL
P33418	Q12297		SL
P12866	P38353		SL
P12866	Q03465		SL
P12866	P41546		SL
P32368	P35206		SL
P32368	P35182		SL
P32368	P38954		SL
P32368	P38994		SL
P32368	P34756		SL
P32368	Q00772		SL
P32368	P23493		SL
P32368	P21576		SL
P32368	P39929		SL
P32368	P22543		SL
P32368	Q03529		SL
P32368	Q12271		SL
P32368	P33300		SL
P36037	P43593		SL
P36037	P0CG63		SL
P28272	P32614		SL
P21576	P32790		SL
P21576	P39531		SL
P21576	P40395		SL
P21576	Q12500		SL
P21576	Q99260		SL
P21576	Q08484		SL
P29468	P40079		SL
P29468	P25299		SL
P29468	P25298		SL
Q02206	P34218		SL
Q02206	P61830		SL
Q02206	P20434		SL
Q02206	Q02336		SL
Q02206	Q03330		SL
Q02206	Q03330		SL
Q02206	P61830		SL
Q02208	Q00684		SL
P36018	P36017		SL
P36116	P14682		SL
P14741	P32501		SL
P14741	P20459		SL
P14741	P32502		SL
P36124	P31385		SL
P36124	P38255		SL
P36124	P38326		SL
P36124	P25364		SL
P36124	Q05471		SL
P36124	Q03388		SL
P36124	P06843		SL
P36124	P48363		SL
P36124	O13539		SL
P36124	P40532		SL
P36124	P40505		SL
P36124	P46995		SL
P36124	P46988		SL
P36124	P32353		SL
P36124	Q12509		SL
P36124	Q03433		SL
P36124	P50947		SL
P36124	P53930		SL
P36124	P22579		SL
P36124	Q12692		SL
P36124	Q02796		SL
P36124	Q08923		SL
P36126	P20485		SL
P36126	P24280		SL
P36131	Q06675		SL
P36131	P40013		SL
P36131	P40957		SL
P36131	P46962		SL
P36131	P40958		SL
P36131	P52553		SL
P36131	Q01649		SL
P36131	Q02732		SL
P36132	P16120		SL
P36132	P17423		SL
P19145	P38169		SL
P19145	P07702		SL
P19145	P25376		SL
P19145	P48570		SL
P19145	Q03770		SL
P19145	Q03770		SL
P19145	P49367		SL
P19145	P32264		SL
P19145	Q00947		SL
P19145	P32263		SL
P19145	P43606		SL
P19145	P38704		SL
P19145	P40495		SL
P19145	P21657		SL
P19145	P38998		SL
P19145	P47002		SL
P19145	P47125		SL
P19145	Q05979		SL
P19145	P32487		SL
P19145	P38999		SL
P19145	P15380		SL
P36135	P53616		SL
P23500	Q07540		SL
P23500	Q07825		SL
P36022	P27895		SL
P36022	P27895		SL
P36022	P40013		SL
P36022	P40013		SL
P36022	P53129		SL
P36022	P53086		SL
P36022	P48363		SL
P36022	P38823		SL
P36022	P38823		SL
P36022	P53924		SL
P36022	P53924		SL
P36022	P53900		SL
P36022	P41832		SL
P36022	P41832		SL
P36022	P41832		SL
P36022	P32526		SL
P36022	P17119		SL
P36022	P17119		SL
P36022	P17119		SL
P36022	P17119		SL
P0C0V8	Q3E754		SL
P0C0V8	Q3E754		SL
P10081	P07260		SL
P10081	P06634		SL
P10081	P34167		SL
P36147	P39515		SL
P36147	P0CS90		SL
P36148	P32784		SL
P36148	P32784		SL
P36149	P46944		SL
P36149	P22214		SL
P36149	Q03660		SL
P36149	P17065		SL
P36149	P32074		SL
P36149	Q99394		SL
P36152	P15436		SL
P36152	P10566		SL
P36152	P23500		SL
P36024	P20604		SL
P36024	Q08438		SL
P36024	Q08438		SL
P36161	P39705		SL
P36161	P38181		SL
P36161	P38257		SL
P36161	P25588		SL
P36161	Q12223		SL
P36161	P52891		SL
P36161	P25301		SL
P36161	P38953		SL
P36161	P49686		SL
P36161	P39001		SL
P36161	P33301		SL
P36161	P25454		SL
P36161	P40072		SL
P36161	P32863		SL
P36161	P32863		SL
P36161	P53068		SL
P36161	P53251		SL
P36161	P40457		SL
P36161	P12954		SL
P36161	P47110		SL
P36161	P24814		SL
P36161	P00445		SL
P36161	P35729		SL
P36161	Q02629		SL
P36161	P26793		SL
P36161	P26793		SL
P36161	Q12445		SL
P36161	P13099		SL
P36161	P32499		SL
P36161	P06778		SL
P36161	P06778		SL
P36161	P52593		SL
P36161	Q03760		SL
P36161	P39685		SL
P36161	P35187		SL
P36161	P32829		SL
P36161	P32829		SL
P36161	P12753		SL
P36161	P12753		SL
P36161	Q08231		SL
P36161	Q06504		SL
P36161	Q01454		SL
P15938	Q02775		SL
P15938	Q02775		SL
P15938	P40968		SL
P15938	P40968		SL
P15938	P33334		SL
P32583	P07245		SL
P32583	P37291		SL
P32901	P15365		SL
P0CH09	P0CH08		SL
Q02455	P40072		SL
Q02455	P40457		SL
Q3E833	P16120		SL
Q3E833	P17423		SL
Q3E833	P46984		SL
Q3E833	P36132		SL
Q3E833	P38431		SL
P21691	P12753		SL
Q07794	P31378		SL
Q07794	P38123		SL
Q07794	P33301		SL
Q07794	Q03323		SL
Q07794	P14724		SL
Q07794	P38766		SL
Q07794	Q07897		SL
Q07794	P07272		SL
Q07794	P06778		SL
Q07794	Q04437		SL
Q07794	P32829		SL
Q07794	P33308		SL
Q07794	Q08649		SL
Q07794	P40987		SL
Q07794	Q12060		SL
Q12369	P11709		SL
Q12369	P27895		SL
Q12369	P40958		SL
Q12369	P17119		SL
P41800	P40961		SL
P41800	P50085		SL
P41800	Q07878		SL
Q07800	Q07949		SL
P23201	P24583		SL
P23201	P25342		SL
P23201	P25342		SL
P23201	P14682		SL
P23201	P08964		SL
P23201	Q01389		SL
P23201	P32944		SL
P23201	Q05080		SL
P23201	P41832		SL
P23201	P06780		SL
P10592	P22202		SL
P31539	Q05080		SL
Q07844	P53136		SL
P32523	P38302		SL
P32523	P21374		SL
P32523	Q06091		SL
P32523	Q06091		SL
P23900	Q00772		SL
Q07887	P40013		SL
Q07887	P53086		SL
Q07887	P41832		SL
Q07887	P32526		SL
Q03048	P32790		SL
Q03048	P25343		SL
Q03048	P32599		SL
Q03048	P39743		SL
Q03048	P13517		SL
Q03048	P28495		SL
Q03048	P46680		SL
Q07084	P25344		SL
Q07084	P40367		SL
Q07084	P23561		SL
Q07913	P40457		SL
Q07913	Q02455		SL
Q07914	P42949		SL
Q07914	P42949		SL
Q07914	P39515		SL
Q07921	P32797		SL
Q07921	Q06163		SL
P43132	P61830		SL
P43132	P38326		SL
P43132	Q05471		SL
P43132	Q03388		SL
P43132	Q03433		SL
P43132	Q12692		SL
Q12445	P38181		SL
Q12445	Q05166		SL
Q12445	P40066		SL
Q12445	P40477		SL
Q12445	P40368		SL
Q12445	P52593		SL
Q07951	Q03465		SL
Q07951	P38886		SL
Q01590	P40094		SL
Q01590	P25385		SL
Q01590	P22214		SL
P54113	P38009		SL
P54113	P38009		SL
P05748	P54780		SL
P32849	P49723		SL
P32849	P00445		SL
P32849	P34760		SL
P32849	P48581		SL
P40395	P39702		SL
P40395	P31376		SL
P40395	P31380		SL
P40395	P27637		SL
P40395	P25567		SL
P40395	P23059		SL
P40395	P35182		SL
P40395	Q07457		SL
P40395	P0CX84		SL
P40395	P38959		SL
P40395	P46944		SL
P40395	Q03769		SL
P40395	Q12163		SL
P40395	P39001		SL
P40395	Q06677		SL
P40395	Q05471		SL
P40395	P32618		SL
P40395	P32610		SL
P40395	Q02197		SL
P40395	P40056		SL
P40395	P40075		SL
P40395	P38682		SL
P40395	P43565		SL
P40395	P0CX45		SL
P40395	P53195		SL
P40395	P53192		SL
P40395	P53173		SL
P40395	P22147		SL
P40395	P53064		SL
P40395	P41806		SL
P40395	P38736		SL
P40395	P38759		SL
P40395	P38784		SL
P40395	P40533		SL
P40395	P40509		SL
P40395	P17106		SL
P40395	P36008		SL
P40395	P21576		SL
P40395	P36116		SL
P40395	P36125		SL
P40395	P0CH09		SL
P40395	P43132		SL
P40395	Q12509		SL
P40395	Q12150		SL
P40395	Q06704		SL
P40395	Q06163		SL
P40395	Q05919		SL
P40395	Q05924		SL
P40395	P32939		SL
P40395	Q03697		SL
P40395	Q03433		SL
P40395	Q04632		SL
P40395	Q04632		SL
P40395	P40959		SL
P40395	Q03687		SL
P40395	Q03880		SL
P40395	Q03529		SL
P40395	P53959		SL
P40395	P53951		SL
P40395	P26785		SL
P40395	P53911		SL
P40395	P39006		SL
P40395	P13134		SL
P40395	P41821		SL
P40395	P48563		SL
P40395	P48561		SL
P40395	P32838		SL
P40395	P53741		SL
P40395	Q12692		SL
P40395	Q08144		SL
P40395	Q08474		SL
P40395	Q92331		SL
P40395	Q08484		SL
P40395	Q12271		SL
P40395	Q12453		SL
P40395	P32913		SL
P40395	Q12234		SL
P40395	Q02642		SL
P40395	Q02804		SL
P40395	Q02796		SL
P40395	Q02875		SL
P40395	Q02948		SL
P40395	P39011		SL
P40395	P32842		SL
P40395	Q03503		SL
P40395	Q06821		SL
P22217	P25373		SL
P22217	P17695		SL
P22217	P22803		SL
P22217	P22803		SL
P06169	P26263		SL
P06169	P16467		SL
P38915	P31376		SL
P38915	P31376		SL
P38915	P39706		SL
P38915	P38262		SL
P38915	P38123		SL
P38915	P38326		SL
P38915	P38326		SL
P38915	P38351		SL
P38915	P25357		SL
P38915	Q07457		SL
P38915	P46674		SL
P38915	P32494		SL
P38915	Q05568		SL
P38915	Q05471		SL
P38915	Q05471		SL
P38915	O94742		SL
P38915	Q03323		SL
P38915	Q03388		SL
P38915	Q03388		SL
P38915	P43572		SL
P38915	P34756		SL
P38915	P06104		SL
P38915	P53096		SL
P38915	P53064		SL
P38915	P32608		SL
P38915	P53248		SL
P38915	P23638		SL
P38915	Q03330		SL
P38915	P38806		SL
P38915	P38886		SL
P38915	P40505		SL
P38915	P20433		SL
P38915	P32800		SL
P38915	P24004		SL
P38915	P36124		SL
P38915	P43132		SL
P38915	P23542		SL
P38915	Q12509		SL
P38915	Q12509		SL
P38915	P09959		SL
P38915	Q06697		SL
P38915	Q03433		SL
P38915	Q03433		SL
P38915	P38429		SL
P38915	Q04868		SL
P38915	P50947		SL
P38915	P53930		SL
P38915	P32561		SL
P38915	P22579		SL
P38915	Q12692		SL
P38915	Q12692		SL
P38915	Q08231		SL
P38915	P89105		SL
P38915	Q12386		SL
P38915	Q08649		SL
P38915	Q02796		SL
P38915	Q02908		SL
P38915	Q02884		SL
P38915	Q03012		SL
P38915	Q12060		SL
P32353	Q12071		SL
P32353	P39904		SL
P32353	P39531		SL
P32353	P36116		SL
P32353	Q99260		SL
P37291	P07245		SL
P37291	P47125		SL
P37291	Q05979		SL
Q12133	P15367		SL
Q12133	Q04969		SL
P19263	P06782		SL
Q08004	P39715		SL
Q08004	P38861		SL
Q08004	P34232		SL
Q08004	Q99257		SL
P41805	Q08932		SL
P38634	P07866		SL
P38634	P38181		SL
P38634	P38285		SL
P38634	Q01560		SL
P38634	Q00684		SL
P38634	Q00684		SL
P38634	P53197		SL
P38634	P53230		SL
P38634	P22204		SL
P38634	P22204		SL
P38634	P41695		SL
P38634	P09119		SL
P38634	P47112		SL
P38634	Q12440		SL
P38634	P22543		SL
P38634	P53905		SL
P38634	P53687		SL
P38634	Q08963		SL
Q12509	P31385		SL
Q12509	P38123		SL
Q12509	Q07457		SL
Q12509	Q07457		SL
Q12509	Q06675		SL
Q12509	Q03323		SL
Q12509	P40005		SL
Q12509	P39995		SL
Q12509	P39937		SL
Q12509	P40013		SL
Q12509	P40013		SL
Q12509	P38682		SL
Q12509	P31115		SL
Q12509	P06104		SL
Q12509	P46947		SL
Q12509	P53064		SL
Q12509	P53064		SL
Q12509	P48363		SL
Q12509	P41695		SL
Q12509	P47167		SL
Q12509	P43132		SL
Q12509	P43132		SL
Q12509	P38915		SL
Q12509	P32522		SL
Q12509	P22214		SL
Q12509	Q06697		SL
Q12509	Q04493		SL
Q12509	P09734		SL
Q12509	P40969		SL
Q12509	P53911		SL
Q12509	P53900		SL
Q12509	P32179		SL
Q12509	P26449		SL
Q12509	P38439		SL
Q12509	P40987		SL
Q12509	P40987		SL
Q12509	Q02796		SL
Q12509	Q02796		SL
Q12509	Q03012		SL
Q12509	Q08923		SL
Q12509	P46670		SL
Q12325	P53273		SL
Q12107	Q12379		SL
Q12107	P26309		SL
Q08032	P07866		SL
Q08032	P29469		SL
Q08032	P32833		SL
Q08032	P32833		SL
Q08032	Q01448		SL
Q08032	P38326		SL
Q08032	P38147		SL
Q08032	P27344		SL
Q08032	P25559		SL
Q08032	P25588		SL
Q08032	P25644		SL
Q08032	P25651		SL
Q08032	Q03435		SL
Q08032	Q04603		SL
Q08032	P08153		SL
Q08032	P14737		SL
Q08032	Q05543		SL
Q08032	P33301		SL
Q08032	Q03388		SL
Q08032	P40005		SL
Q08032	P24279		SL
Q08032	P24279		SL
Q08032	P39984		SL
Q08032	P39923		SL
Q08032	P25302		SL
Q08032	P06843		SL
Q08032	P32641		SL
Q08032	P34756		SL
Q08032	P40957		SL
Q08032	P38633		SL
Q08032	P28777		SL
Q08032	P53114		SL
Q08032	P32863		SL
Q08032	P22147		SL
Q08032	P53064		SL
Q08032	P38742		SL
Q08032	P38766		SL
Q08032	P48836		SL
Q08032	P38699		SL
Q08032	P38877		SL
Q08032	P40532		SL
Q08032	P32351		SL
Q08032	P40958		SL
Q08032	P47027		SL
Q08032	P12954		SL
Q08032	P32447		SL
Q08032	P47017		SL
Q08032	P47110		SL
Q08032	P47113		SL
Q08032	P47120		SL
Q08032	P00445		SL
Q08032	P47171		SL
Q08032	P36024		SL
Q08032	Q07794		SL
Q08032	P38915		SL
Q08032	P13099		SL
Q08032	P22214		SL
Q08032	Q02574		SL
Q08032	P06778		SL
Q08032	P49956		SL
Q08032	P04786		SL
Q08032	P30283		SL
Q08032	Q01454		SL
Q12127	P32790		SL
Q12127	P32599		SL
Q12127	P50108		SL
Q12127	P40021		SL
Q12127	P48363		SL
Q12127	Q00772		SL
Q12127	Q01389		SL
Q12127	P46988		SL
Q12127	Q12114		SL
Q12127	Q05933		SL
Q12127	Q08673		SL
P32485	P06101		SL
P32485	P36095		SL
P32485	P23900		SL
P32485	P54787		SL
P32485	Q03529		SL
Q12186	P32605		SL
Q12186	Q00539		SL
Q12186	P36084		SL
Q12186	P30771		SL
Q12186	Q12052		SL
Q12186	Q08920		SL
P32329	P53379		SL
P32329	P53379		SL
P32329	Q12303		SL
P32329	P13134		SL
P20485	P23291		SL
P20485	P36126		SL
P16467	P26263		SL
Q12098	P38324		SL
Q12098	P35187		SL
Q12098	Q08496		SL
Q12098	Q02685		SL
Q02983	P32561		SL
P09368	P08067		SL
P43321	Q02260		SL
P43321	Q06217		SL
P43321	P54999		SL
P27801	P35169		SL
P52910	P61830		SL
P52910	P35177		SL
P52910	P22219		SL
P52910	P38326		SL
P52910	P38959		SL
P52910	P32494		SL
P52910	P32609		SL
P52910	Q05471		SL
P52910	Q06337		SL
P52910	P06844		SL
P52910	Q02336		SL
P52910	P23643		SL
P52910	P40056		SL
P52910	P43572		SL
P52910	P06104		SL
P52910	P38932		SL
P52910	P53201		SL
P52910	Q03330		SL
P52910	P38806		SL
P52910	P40509		SL
P52910	P80428		SL
P52910	P31412		SL
P52910	P36116		SL
P52910	P23542		SL
P52910	P38915		SL
P52910	Q12509		SL
P52910	P39015		SL
P52910	P35817		SL
P52910	P32366		SL
P52910	P46963		SL
P52910	P12868		SL
P52910	P48563		SL
P52910	Q12692		SL
P52910	P50875		SL
P52910	Q12241		SL
P52910	Q08649		SL
P52910	Q12483		SL
P52910	Q12060		SL
P10507	P32898		SL
P10507	Q06010		SL
Q06245	P30619		SL
Q06245	P89102		SL
Q06245	P33332		SL
Q06245	P39958		SL
Q06245	P07560		SL
Q06245	P01123		SL
Q06245	P22224		SL
Q06245	P40357		SL
Q06245	P32844		SL
Q06245	P19658		SL
Q06245	P19073		SL
Q06245	P19073		SL
Q06245	P17065		SL
Q06245	P19524		SL
Q06245	P19524		SL
Q06245	P32855		SL
P35200	Q07560		SL
P35200	P53037		SL
P41939	P53982		SL
P10659	P19358		SL
P10659	P19358		SL
P09959	P27895		SL
P09959	Q04636		SL
P09959	Q05027		SL
P49166	P51402		SL
Q06287	P38961		SL
Q06287	Q3E705		SL
Q06287	P36144		SL
Q12460	P15646		SL
P52553	P31376		SL
P52553	P32790		SL
P52553	P38205		SL
P52553	P34217		SL
P52553	P38262		SL
P52553	P38265		SL
P52553	P33754		SL
P52553	P29366		SL
P52553	P38326		SL
P52553	P25559		SL
P52553	P11709		SL
P52553	Q03465		SL
P52553	Q00402		SL
P52553	P38907		SL
P52553	P87284		SL
P52553	P46676		SL
P52553	Q05471		SL
P52553	Q03388		SL
P52553	P40960		SL
P52553	P39937		SL
P52553	P40013		SL
P52553	P02557		SL
P52553	P34756		SL
P52553	P40957		SL
P52553	P41695		SL
P52553	P38863		SL
P52553	P39076		SL
P52553	P39077		SL
P52553	P47068		SL
P52553	P40958		SL
P52553	P47113		SL
P52553	P47154		SL
P52553	P53378		SL
P52553	P09733		SL
P52553	P09734		SL
P52553	P26448		SL
P52553	P39110		SL
P52553	Q04868		SL
P52553	P53540		SL
P52553	Q12692		SL
P52553	Q12433		SL
P52553	P26449		SL
P52553	Q08729		SL
P52553	P48606		SL
P52553	P48606		SL
P52553	P38969		SL
P52553	P40987		SL
P52553	P22516		SL
P52553	Q02732		SL
P52553	P28743		SL
P52553	P33420		SL
P52553	P46670		SL
P52553	Q12262		SL
P52553	P17119		SL
Q05785	P34216		SL
Q04491	P16120		SL
Q04491	P53237		SL
Q04491	P53237		SL
Q04491	P42941		SL
Q04491	P38810		SL
Q04491	P38810		SL
Q04491	P31116		SL
Q04491	P34239		SL
Q04491	P34239		SL
Q04491	P32368		SL
Q04491	P41318		SL
Q04491	P41318		SL
Q04491	P48415		SL
P24871	P40958		SL
P24871	P26449		SL
P24871	P24869		SL
P24871	P17119		SL
P53378	P40013		SL
P53378	P40013		SL
P53378	P38696		SL
P53378	P40958		SL
P53378	P40958		SL
P53378	P36022		SL
P53378	P53540		SL
P53378	P28743		SL
P47818	P34760		SL
Q05942	P34241		SL
Q05942	P53734		SL
Q05949	P31384		SL
Q05949	Q03465		SL
Q05949	P06100		SL
Q05949	O94742		SL
Q05949	P34909		SL
Q05949	P43593		SL
Q05949	P07273		SL
Q05949	P32914		SL
Q05949	P32914		SL
Q05949	P23638		SL
Q05949	P42935		SL
Q05949	P38886		SL
Q05949	P46962		SL
Q05949	P46995		SL
Q05949	Q06706		SL
Q05949	P46963		SL
Q05949	Q04868		SL
Q05949	Q02908		SL
Q05949	Q02884		SL
Q05958	P40030		SL
Q05958	P25087		SL
Q05958	P32352		SL
P19073	P07866		SL
P19073	P07866		SL
P19073	P38247		SL
P19073	P38247		SL
P19073	P33754		SL
P19073	P33754		SL
P19073	P29366		SL
P19073	P29366		SL
P19073	P25644		SL
P19073	Q12157		SL
P19073	Q12389		SL
P19073	P38913		SL
P19073	P20604		SL
P19073	Q04629		SL
P19073	Q04629		SL
P19073	P38994		SL
P19073	P24276		SL
P19073	Q06648		SL
P19073	P46676		SL
P19073	P25302		SL
P19073	P40091		SL
P19073	P40091		SL
P19073	P39960		SL
P19073	P13586		SL
P19073	P45820		SL
P19073	P53088		SL
P19073	P13856		SL
P19073	P42935		SL
P19073	P38820		SL
P19073	P13517		SL
P19073	P28495		SL
P19073	P23201		SL
P19073	P41697		SL
P19073	Q04868		SL
P19073	P41832		SL
P19073	P41832		SL
P19073	P48566		SL
P19073	P48566		SL
P19073	P48562		SL
P19073	P48562		SL
P19073	P48562		SL
P19073	Q12317		SL
P19073	P21339		SL
P19073	Q02908		SL
P19073	Q02884		SL
P19073	P39011		SL
P19073	P39011		SL
P19073	P39011		SL
P19073	P07703		SL
P17214	Q04437		SL
P17214	P32807		SL
P13099	P38257		SL
P13099	P38324		SL
P13099	P32828		SL
P13099	Q05635		SL
P13099	Q04149		SL
P13099	P40072		SL
P13099	P12954		SL
P13099	P12954		SL
P13099	Q12098		SL
Q06541	P32361		SL
Q01662	P38174		SL
P0CE41	Q12151		SL
P0CE41	Q05958		SL
Q99260	P39702		SL
Q99260	P31376		SL
Q99260	P31380		SL
Q99260	P27637		SL
Q99260	P38166		SL
Q99260	P18759		SL
Q99260	P38116		SL
Q99260	P38116		SL
Q99260	P38153		SL
Q99260	P25560		SL
Q99260	P25567		SL
Q99260	P23059		SL
Q99260	P10862		SL
Q99260	P25386		SL
Q99260	Q07457		SL
Q99260	Q12154		SL
Q99260	P38959		SL
Q99260	Q04562		SL
Q99260	P46944		SL
Q99260	Q04629		SL
Q99260	Q03769		SL
Q99260	Q12163		SL
Q99260	P22213		SL
Q99260	Q03956		SL
Q99260	P24276		SL
Q99260	P46676		SL
Q99260	Q06677		SL
Q99260	Q05471		SL
Q99260	Q06385		SL
Q99260	Q03322		SL
Q99260	P28791		SL
Q99260	P32618		SL
Q99260	P32610		SL
Q99260	Q02197		SL
Q99260	P40075		SL
Q99260	P38682		SL
Q99260	P14736		SL
Q99260	P43565		SL
Q99260	P0CX45		SL
Q99260	P53195		SL
Q99260	P53192		SL
Q99260	P53173		SL
Q99260	P53154		SL
Q99260	P12904		SL
Q99260	P41811		SL
Q99260	P32912		SL
Q99260	P53064		SL
Q99260	P39111		SL
Q99260	P41806		SL
Q99260	P53271		SL
Q99260	P32566		SL
Q99260	P46682		SL
Q99260	P21957		SL
Q99260	P38736		SL
Q99260	P38757		SL
Q99260	P38759		SL
Q99260	P48836		SL
Q99260	P38784		SL
Q99260	P40509		SL
Q99260	P41544		SL
Q99260	P47057		SL
Q99260	P40335		SL
Q99260	P47018		SL
Q99260	P34110		SL
Q99260	P34110		SL
Q99260	P47104		SL
Q99260	P37020		SL
Q99260	P17106		SL
Q99260	P36008		SL
Q99260	P25296		SL
Q99260	P36115		SL
Q99260	P36116		SL
Q99260	P36125		SL
Q99260	Q07872		SL
Q99260	P43132		SL
Q99260	Q01590		SL
Q99260	P32802		SL
Q99260	Q12509		SL
Q99260	Q12150		SL
Q99260	Q06704		SL
Q99260	Q06163		SL
Q99260	Q04632		SL
Q99260	P40959		SL
Q99260	Q03687		SL
Q99260	P37296		SL
Q99260	Q03880		SL
Q99260	Q03516		SL
Q99260	Q03530		SL
Q99260	P53959		SL
Q99260	P53951		SL
Q99260	P26785		SL
Q99260	P39006		SL
Q99260	P32074		SL
Q99260	P48563		SL
Q99260	P53741		SL
Q99260	Q12692		SL
Q99260	Q08119		SL
Q99260	Q08144		SL
Q99260	Q08474		SL
Q99260	Q92331		SL
Q99260	Q08484		SL
Q99260	P36017		SL
Q99260	Q12241		SL
Q99260	Q12271		SL
Q99260	Q12453		SL
Q99260	P32913		SL
Q99260	P22276		SL
Q99260	Q12234		SL
Q99260	P53600		SL
Q99260	Q02642		SL
Q99260	Q02804		SL
Q99260	Q02804		SL
Q99260	Q02796		SL
Q99260	Q02948		SL
Q99260	P39011		SL
Q99260	Q08951		SL
Q99260	Q08952		SL
Q99260	P32842		SL
Q99260	P32601		SL
Q99260	Q03503		SL
Q99260	Q06821		SL
Q99260	P15303		SL
P22214	P14682		SL
Q06156	P25651		SL
Q06156	P32828		SL
Q06156	O13329		SL
Q06156	Q05543		SL
Q06156	Q06337		SL
Q06156	Q04087		SL
Q06156	P27895		SL
Q06156	P40013		SL
Q06156	P48363		SL
Q06156	Q02208		SL
Q06156	Q04493		SL
Q06156	Q04659		SL
Q06156	P49956		SL
Q06156	Q01649		SL
Q06156	P25491		SL
Q06156	P04786		SL
Q06156	P50275		SL
Q06156	Q02733		SL
Q06156	P17119		SL
P29496	P32943		SL
P29496	P30283		SL
Q06217	Q02260		SL
Q06217	P40567		SL
Q06217	Q12052		SL
Q06217	Q08920		SL
Q06217	Q08963		SL
Q06218	P53734		SL
P0CX33	P0CX34		SL
Q02574	P49723		SL
Q02574	P10363		SL
Q02574	P00445		SL
Q02574	P26793		SL
Q05900	P32605		SL
Q05900	P36084		SL
Q05900	P53873		SL
Q05900	Q12052		SL
P06106	P40897		SL
P19414	P39533		SL
P37297	P10591		SL
P37297	P25587		SL
P37297	P25358		SL
P37297	P26798		SL
P37297	P46674		SL
P37297	P40075		SL
P37297	Q01389		SL
P37297	P46988		SL
P37297	P36107		SL
P37297	P36126		SL
P37297	P36022		SL
P37297	P36161		SL
P37297	P38631		SL
P37297	P40319		SL
P37297	P36224		SL
P37297	P22146		SL
P37297	P53900		SL
P37297	P39006		SL
P37297	P39104		SL
P37297	P17260		SL
